"subid","trial","item","goal","true_state","positivity","utterance"
"3X7837UUADYFZHZURWSX2D2P458J6Z-379J5II41OGSU6E3Q1SAJ02IIPGEL1.json",5,"cookie","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-379J5II41OGSU6E3Q1SAJ02IIPGEL1.json",6,"monologue","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-379J5II41OGSU6E3Q1SAJ02IIPGEL1.json",7,"recital","informative","heart3","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-379J5II41OGSU6E3Q1SAJ02IIPGEL1.json",8,"cake","informative","heart2","neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-379J5II41OGSU6E3Q1SAJ02IIPGEL1.json",9,"poem","social","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-379J5II41OGSU6E3Q1SAJ02IIPGEL1.json",10,"solo","social","heart0","neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-379J5II41OGSU6E3Q1SAJ02IIPGEL1.json",11,"presentation","social","heart3","neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-379J5II41OGSU6E3Q1SAJ02IIPGEL1.json",12,"app","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37FMASSAYCRSX2UDV7T7QC45YLJBIO.json",1,"film","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37FMASSAYCRSX2UDV7T7QC45YLJBIO.json",2,"cookie","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37FMASSAYCRSX2UDV7T7QC45YLJBIO.json",3,"poem","social","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37FMASSAYCRSX2UDV7T7QC45YLJBIO.json",4,"presentation","social","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37FMASSAYCRSX2UDV7T7QC45YLJBIO.json",5,"solo","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37FMASSAYCRSX2UDV7T7QC45YLJBIO.json",6,"cake","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37FMASSAYCRSX2UDV7T7QC45YLJBIO.json",7,"recital","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37FMASSAYCRSX2UDV7T7QC45YLJBIO.json",8,"painting","informative","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37FMASSAYCRSX2UDV7T7QC45YLJBIO.json",9,"dance","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37FMASSAYCRSX2UDV7T7QC45YLJBIO.json",10,"song","both","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37FMASSAYCRSX2UDV7T7QC45YLJBIO.json",11,"monologue","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-37FMASSAYCRSX2UDV7T7QC45YLJBIO.json",12,"review","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUP6Q1.json",1,"solo","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUP6Q1.json",2,"painting","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUP6Q1.json",3,"song","social","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUP6Q1.json",4,"dance","social","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUP6Q1.json",5,"app","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUP6Q1.json",6,"presentation","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUP6Q1.json",7,"cookie","informative","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUP6Q1.json",8,"monologue","informative","heart2","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUP6Q1.json",9,"poem","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUP6Q1.json",10,"recital","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUP6Q1.json",11,"cake","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUP6Q1.json",12,"film","both","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUPQ6L.json",1,"solo","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUPQ6L.json",2,"poem","social","heart0","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUPQ6L.json",3,"painting","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUPQ6L.json",4,"cake","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUPQ6L.json",5,"presentation","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUPQ6L.json",6,"review","informative","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUPQ6L.json",7,"monologue","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUPQ6L.json",8,"film","informative","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUPQ6L.json",9,"cookie","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUPQ6L.json",10,"dance","both","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUPQ6L.json",11,"recital","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-386CSBG1OZMZ8O11COH8OY9ZBUPQ6L.json",12,"song","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-39N5ACM9HEN1QV2KAI5V83ARW219PK.json",1,"poem","social","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-39N5ACM9HEN1QV2KAI5V83ARW219PK.json",2,"painting","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-39N5ACM9HEN1QV2KAI5V83ARW219PK.json",3,"recital","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-39N5ACM9HEN1QV2KAI5V83ARW219PK.json",4,"review","social","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-39N5ACM9HEN1QV2KAI5V83ARW219PK.json",5,"cookie","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-39N5ACM9HEN1QV2KAI5V83ARW219PK.json",6,"dance","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-39N5ACM9HEN1QV2KAI5V83ARW219PK.json",7,"film","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-39N5ACM9HEN1QV2KAI5V83ARW219PK.json",8,"solo","informative","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-39N5ACM9HEN1QV2KAI5V83ARW219PK.json",9,"song","both","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-39N5ACM9HEN1QV2KAI5V83ARW219PK.json",10,"cake","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-39N5ACM9HEN1QV2KAI5V83ARW219PK.json",11,"app","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-39N5ACM9HEN1QV2KAI5V83ARW219PK.json",12,"presentation","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ATTHHXXWAOZA5XE03LPF9VXHRXXIF.json",1,"solo","social","heart0","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ATTHHXXWAOZA5XE03LPF9VXHRXXIF.json",2,"dance","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ATTHHXXWAOZA5XE03LPF9VXHRXXIF.json",3,"poem","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ATTHHXXWAOZA5XE03LPF9VXHRXXIF.json",4,"song","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ATTHHXXWAOZA5XE03LPF9VXHRXXIF.json",5,"recital","informative","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ATTHHXXWAOZA5XE03LPF9VXHRXXIF.json",6,"film","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ATTHHXXWAOZA5XE03LPF9VXHRXXIF.json",7,"cookie","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ATTHHXXWAOZA5XE03LPF9VXHRXXIF.json",8,"presentation","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ATTHHXXWAOZA5XE03LPF9VXHRXXIF.json",9,"painting","both","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ATTHHXXWAOZA5XE03LPF9VXHRXXIF.json",10,"app","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ATTHHXXWAOZA5XE03LPF9VXHRXXIF.json",11,"review","both","heart1","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ATTHHXXWAOZA5XE03LPF9VXHRXXIF.json",12,"cake","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3D4CH1LGEATVDI9L7ZF8EUWZV8OG9R.json",1,"film","social","heart3","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3D4CH1LGEATVDI9L7ZF8EUWZV8OG9R.json",2,"song","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3D4CH1LGEATVDI9L7ZF8EUWZV8OG9R.json",3,"app","social","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3D4CH1LGEATVDI9L7ZF8EUWZV8OG9R.json",4,"painting","social","heart0","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3D4CH1LGEATVDI9L7ZF8EUWZV8OG9R.json",5,"cookie","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3D4CH1LGEATVDI9L7ZF8EUWZV8OG9R.json",6,"presentation","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3D4CH1LGEATVDI9L7ZF8EUWZV8OG9R.json",7,"dance","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3D4CH1LGEATVDI9L7ZF8EUWZV8OG9R.json",8,"poem","informative","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3D4CH1LGEATVDI9L7ZF8EUWZV8OG9R.json",9,"monologue","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3D4CH1LGEATVDI9L7ZF8EUWZV8OG9R.json",10,"solo","both","heart2","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3D4CH1LGEATVDI9L7ZF8EUWZV8OG9R.json",11,"recital","both","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3D4CH1LGEATVDI9L7ZF8EUWZV8OG9R.json",12,"cake","both","heart0","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EA3QWIZ4IVSTOOUVTKSQ6AR4SJTIW.json",1,"painting","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EA3QWIZ4IVSTOOUVTKSQ6AR4SJTIW.json",2,"recital","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EA3QWIZ4IVSTOOUVTKSQ6AR4SJTIW.json",3,"poem","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EA3QWIZ4IVSTOOUVTKSQ6AR4SJTIW.json",4,"review","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EA3QWIZ4IVSTOOUVTKSQ6AR4SJTIW.json",5,"presentation","informative","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EA3QWIZ4IVSTOOUVTKSQ6AR4SJTIW.json",6,"monologue","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EA3QWIZ4IVSTOOUVTKSQ6AR4SJTIW.json",7,"cake","informative","heart3","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EA3QWIZ4IVSTOOUVTKSQ6AR4SJTIW.json",8,"film","informative","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EA3QWIZ4IVSTOOUVTKSQ6AR4SJTIW.json",9,"app","both","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EA3QWIZ4IVSTOOUVTKSQ6AR4SJTIW.json",10,"solo","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EA3QWIZ4IVSTOOUVTKSQ6AR4SJTIW.json",11,"cookie","both","heart3","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EA3QWIZ4IVSTOOUVTKSQ6AR4SJTIW.json",12,"song","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EKVH9QMEY4H1EEVK0ZLYMLOCDP2D8.json",1,"painting","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EKVH9QMEY4H1EEVK0ZLYMLOCDP2D8.json",2,"cookie","informative","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EKVH9QMEY4H1EEVK0ZLYMLOCDP2D8.json",3,"poem","informative","heart0","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EKVH9QMEY4H1EEVK0ZLYMLOCDP2D8.json",4,"dance","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EKVH9QMEY4H1EEVK0ZLYMLOCDP2D8.json",5,"song","both","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EKVH9QMEY4H1EEVK0ZLYMLOCDP2D8.json",6,"recital","both","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EKVH9QMEY4H1EEVK0ZLYMLOCDP2D8.json",7,"film","both","heart0","neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EKVH9QMEY4H1EEVK0ZLYMLOCDP2D8.json",8,"review","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EKVH9QMEY4H1EEVK0ZLYMLOCDP2D8.json",9,"presentation","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EKVH9QMEY4H1EEVK0ZLYMLOCDP2D8.json",10,"cake","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EKVH9QMEY4H1EEVK0ZLYMLOCDP2D8.json",11,"monologue","social","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EKVH9QMEY4H1EEVK0ZLYMLOCDP2D8.json",12,"app","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ERET4BTVM90F454XQ0NCMOS2P59KN.json",1,"review","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ERET4BTVM90F454XQ0NCMOS2P59KN.json",2,"app","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ERET4BTVM90F454XQ0NCMOS2P59KN.json",3,"solo","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ERET4BTVM90F454XQ0NCMOS2P59KN.json",4,"recital","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ERET4BTVM90F454XQ0NCMOS2P59KN.json",5,"song","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ERET4BTVM90F454XQ0NCMOS2P59KN.json",6,"poem","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ERET4BTVM90F454XQ0NCMOS2P59KN.json",7,"cake","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ERET4BTVM90F454XQ0NCMOS2P59KN.json",8,"film","informative","heart1","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ERET4BTVM90F454XQ0NCMOS2P59KN.json",9,"cookie","both","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ERET4BTVM90F454XQ0NCMOS2P59KN.json",10,"monologue","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ERET4BTVM90F454XQ0NCMOS2P59KN.json",11,"dance","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3ERET4BTVM90F454XQ0NCMOS2P59KN.json",12,"painting","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GD6L00D3SXDGN2CEPYACTYDTJD1ME.json",1,"solo","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GD6L00D3SXDGN2CEPYACTYDTJD1ME.json",2,"painting","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GD6L00D3SXDGN2CEPYACTYDTJD1ME.json",3,"app","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GD6L00D3SXDGN2CEPYACTYDTJD1ME.json",4,"song","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GD6L00D3SXDGN2CEPYACTYDTJD1ME.json",5,"cookie","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GD6L00D3SXDGN2CEPYACTYDTJD1ME.json",6,"presentation","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GD6L00D3SXDGN2CEPYACTYDTJD1ME.json",7,"recital","both","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GD6L00D3SXDGN2CEPYACTYDTJD1ME.json",8,"film","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GD6L00D3SXDGN2CEPYACTYDTJD1ME.json",9,"monologue","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GD6L00D3SXDGN2CEPYACTYDTJD1ME.json",10,"cake","informative","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GD6L00D3SXDGN2CEPYACTYDTJD1ME.json",11,"poem","informative","heart1","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GD6L00D3SXDGN2CEPYACTYDTJD1ME.json",12,"review","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GU1KF0O4I1KEOHH82JRZ95HKZEPBE.json",1,"painting","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GU1KF0O4I1KEOHH82JRZ95HKZEPBE.json",2,"monologue","both","heart0","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GU1KF0O4I1KEOHH82JRZ95HKZEPBE.json",3,"presentation","both","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GU1KF0O4I1KEOHH82JRZ95HKZEPBE.json",4,"recital","both","heart2","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GU1KF0O4I1KEOHH82JRZ95HKZEPBE.json",5,"poem","informative","heart3","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GU1KF0O4I1KEOHH82JRZ95HKZEPBE.json",6,"dance","informative","heart0","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GU1KF0O4I1KEOHH82JRZ95HKZEPBE.json",7,"review","informative","heart1","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GU1KF0O4I1KEOHH82JRZ95HKZEPBE.json",8,"app","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GU1KF0O4I1KEOHH82JRZ95HKZEPBE.json",9,"song","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GU1KF0O4I1KEOHH82JRZ95HKZEPBE.json",10,"cookie","social","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GU1KF0O4I1KEOHH82JRZ95HKZEPBE.json",11,"film","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3GU1KF0O4I1KEOHH82JRZ95HKZEPBE.json",12,"solo","social","heart2","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFERV.json",1,"cake","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFERV.json",2,"presentation","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFERV.json",3,"review","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFERV.json",4,"monologue","both","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFERV.json",5,"painting","social","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFERV.json",6,"app","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFERV.json",7,"film","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFERV.json",8,"poem","social","heart2","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFERV.json",9,"song","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFERV.json",10,"dance","informative","heart1","neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFERV.json",11,"recital","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFERV.json",12,"cookie","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H7Z272LX77WRX3TZF8LDC1MWTSPL1.json",1,"cookie","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H7Z272LX77WRX3TZF8LDC1MWTSPL1.json",2,"solo","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H7Z272LX77WRX3TZF8LDC1MWTSPL1.json",3,"cake","social","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H7Z272LX77WRX3TZF8LDC1MWTSPL1.json",4,"film","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H7Z272LX77WRX3TZF8LDC1MWTSPL1.json",5,"song","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H7Z272LX77WRX3TZF8LDC1MWTSPL1.json",6,"dance","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H7Z272LX77WRX3TZF8LDC1MWTSPL1.json",7,"monologue","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H7Z272LX77WRX3TZF8LDC1MWTSPL1.json",8,"painting","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H7Z272LX77WRX3TZF8LDC1MWTSPL1.json",9,"poem","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H7Z272LX77WRX3TZF8LDC1MWTSPL1.json",10,"app","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H7Z272LX77WRX3TZF8LDC1MWTSPL1.json",11,"presentation","both","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H7Z272LX77WRX3TZF8LDC1MWTSPL1.json",12,"recital","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I33IC7ZWF2J37BJ0Q8J8LDIRAR2A5.json",1,"review","informative","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I33IC7ZWF2J37BJ0Q8J8LDIRAR2A5.json",2,"presentation","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I33IC7ZWF2J37BJ0Q8J8LDIRAR2A5.json",3,"cake","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I33IC7ZWF2J37BJ0Q8J8LDIRAR2A5.json",4,"recital","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I33IC7ZWF2J37BJ0Q8J8LDIRAR2A5.json",5,"film","social","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I33IC7ZWF2J37BJ0Q8J8LDIRAR2A5.json",6,"painting","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I33IC7ZWF2J37BJ0Q8J8LDIRAR2A5.json",7,"cookie","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I33IC7ZWF2J37BJ0Q8J8LDIRAR2A5.json",8,"song","social","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I33IC7ZWF2J37BJ0Q8J8LDIRAR2A5.json",9,"dance","both","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I33IC7ZWF2J37BJ0Q8J8LDIRAR2A5.json",10,"poem","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I33IC7ZWF2J37BJ0Q8J8LDIRAR2A5.json",11,"app","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I33IC7ZWF2J37BJ0Q8J8LDIRAR2A5.json",12,"monologue","both","heart1","neg","good"
